H-R11B-D-d	notes/r11b-raw-notes-citation-cleanup.md	594	`notes/r7-raw-session-py.md` 等 41 个文件里仍有 **1,334 / 3,314(40.3%)** 个锚点路径无法从仓库根解析(`run.py` 220、`__init__.py` 150、`base.py` 81);`notes/r6-10-honcho.md:677` 的 `plug	| **H-R11B-D-d** | `notes/r7-raw-session-py.md` 等 41 个文件里仍有 **1,334 / 3,314(40.3%)** 个锚点路径无法从仓库根解析(`run.py` 220、`__init__.py` 150、`base.py` 81);`notes/r6-10-honcho.md:677` 的 `plugins/memory/honcho/cli.py:1113` 证明裸名还会**碰巧解析到根上另一个真文件** | 排优先级:先补"有同名歧义"的那批(`__init__.py`/`base.py`),散文锚点缺内容判据,需人工或按小节上下文批处理 |
H-R11B-D-e	notes/r11b-raw-notes-citation-cleanup.md	595	`notes/r4-01-environment-abstraction.md:38` 的 `tools/environments/base.py:374`:原文贴的 docstring **基线全仓不存在**(§6.1 负结论搜索面已给),是转述被当逐字摘录;`notes/r4-30-browser-automati	| **H-R11B-D-e** | `notes/r4-01-environment-abstraction.md:38` 的 `tools/environments/base.py:374`:原文贴的 docstring **基线全仓不存在**(§6.1 负结论搜索面已给),是转述被当逐字摘录;`notes/r4-30-browser-automation.md` 另有一处把设计文档的话当成模块 docstring 引用 | 主线定案:是否作为"证据完整性"类发现单独记账(本片已按基线原文回抄,结论未动) |
H-R11B-D-f	notes/r11b-raw-notes-citation-cleanup.md	596	本片清理**新暴露** 51 处 `BLOCK-DRIFT`,清理前一处都没报过——因为 MISSING-FILE / MISMATCH 在前一层就把它挡住了(§3.3)	| **H-R11B-D-f** | 本片清理**新暴露** 51 处 `BLOCK-DRIFT`,清理前一处都没报过——因为 MISSING-FILE / MISMATCH 在前一层就把它挡住了(§3.3) | 记录为关卡性质:**失败是分层的,修好上层会长出下层**。片 C 对 `chapters/` 做同样的事时应预期同一现象 |
H-R11B-A-a	notes/r11b-raw-rulings-census.md	881	R11B 主线(本轮)	| **H-R11B-A-a** | R11B 主线(本轮) | `gateway/relay/media.py:94`:`return "/relay/media/" in (url or "")` | `■-R11A-01` 把 R9C 已证伪的修法(只比 `self._base_url`)重新写成结论;更正写法见 §3.6,**主线执行,本片不改** |
H-R11B-A-b	notes/r11b-raw-rulings-census.md	882	R11B 主线 / R12	| **H-R11B-A-b** | R11B 主线 / R12 | `hermes_cli/urllib_security.py:31`:`class SafeCredentialRedirectHandler(urllib.request.HTTPRedirectHandler):` | 仓库自带的正确修法在 R11A 全部产出里零提及(实测 3 份文件各 0 命中);它是 `■-R11A-01` 缺的那一层 |
H-R11B-A-c	notes/r11b-raw-rulings-census.md	883	R12 前置	| **H-R11B-A-c** | R12 前置 | `tui_gateway/methods_session.py:1800`:`@method("pet.generate")` | `H-R10B-a` 三处独立铸号中的一处,R11A 只结清了 `scripts/` 那一处;本条从未被任何轮处置,且因号已标结清而不会被发现 |
H-R11B-A-d	notes/r11b-raw-rulings-census.md	884	R12 前置	| **H-R11B-A-d** | R12 前置 | `apps/desktop/src/plugins/gateway-pill/plugin.tsx:350`:`const plugin: HermesPlugin = {` | 同上,`H-R10B-a` 的第三处铸号(R10B 片 H);插件未声明 `defaultEnabled`,同样随号被误判为已结清 |
H-R11B-A-e	notes/r11b-raw-rulings-census.md	885	R12 装订	| **H-R11B-A-e** | R12 装订 | `gateway/pairing.py:18`:`Storage: ~/.hermes/pairing/` | 同一条断言 R7C 记 ▲、R8A 记 ◇;跨轮 ▲ 计数被 CLAUDE.md 定义为「地图腐烂程度」指标,记号不一致使它不可比 |
H-R11B-A-f	notes/r11b-raw-rulings-census.md	886	R11B 主线(制度)	| **H-R11B-A-f** | R11B 主线(制度) | `hermes_cli/config.py:75`:`backup_path = config_path.with_name(f"{config_path.name}.corrupt.{ts}.bak")` | `CLAUDE.md:274` 的「静默抹掉」写于 R8-fix,R8C 已改判该定性,该句从未更新,并已被 R8D 两份底稿原样复用 |
H-R11B-A-g	notes/r11b-raw-rulings-census.md	887	R12 装订	| **H-R11B-A-g** | R12 装订 | `agent/file_safety.py:284`:`os.path.join("cache", "bws_cache.json"),` | R9C `■-1` 与 R9D `■-2` 是同一条(R9D 自陈「结清 R9C D 片 ■-1 在本片的部分」),跨轮 ■ 计数因此多算一条 |
H-R11B-A-h	notes/r11b-raw-rulings-census.md	888	R12 装订	| **H-R11B-A-h** | R12 装订 | `cron/scheduler.py:334`:`_running_job_ids: set = set()` | R7C 两份底稿互不通气各铸 `▲-1`,登记卷统成 `▲-4` —— 去重是本项目已有的动作,但只在轮内做过,没有跨轮别名表 |
H-R11C-D-f	reports/round-11c-pre-binding-cleanup.md	454	`reports/` 50 处 + `reviews/` 20 处可机械补全的锚点,在「正文不静默改写」「原文不改」两条制度下**无人可改**	| `H-R11C-D-f` | `reports/` 50 处 + `reviews/` 20 处可机械补全的锚点,在「正文不静默改写」「原文不改」两条制度下**无人可改** | `CLAUDE.md:372`:`- **异步产出的完成判定(R8-fix)**` | **R12 前置,需先裁定制度** |
H-R11C-D-a	reports/round-11c-pre-binding-cleanup.md	455	白名单又漏 ps1 / css / tsv 三种扩展名,16 处能解析却连分母都进不去	| `H-R11C-D-a` | 白名单又漏 ps1 / css / tsv 三种扩展名,16 处能解析却连分母都进不去 | `scripts/verify_citations.py:169`:`CITE_EXTS = "py\|mdx\|md\|yaml\|yml\|toml\|c\|h\|sh\|json\|tsx\|ts\|mjs\|js\|nix\|rs\|txt"` | 下一轮开工杂项 |
H-R11C-D-b	reports/round-11c-pre-binding-cleanup.md	456	`website/docs/**` 每份在 `zh-Hans` 下都有镜像,任何裸文档名恒有 ≥2 候选(264 处)	| `H-R11C-D-b` | `website/docs/**` 每份在 `zh-Hans` 下都有镜像,任何裸文档名恒有 ≥2 候选(264 处) | `scripts/verify_citations.py:169`:`CITE_EXTS = "py\|mdx\|md\|yaml\|yml\|toml\|c\|h\|sh\|json\|tsx\|ts\|mjs\|js\|nix\|rs\|txt"` | R12 前置 |
H-R11C-E-c	reports/round-11c-pre-binding-cleanup.md	457	全项目**没有任何关卡**覆盖「可复算指标的第二份手抄件」;判据已实现,建议收进 `scripts/`	| `H-R11C-E-c` | 全项目**没有任何关卡**覆盖「可复算指标的第二份手抄件」;判据已实现,建议收进 `scripts/` | `data/r11c/e-reversal-propagation-derived.py:1`:`#!/usr/bin/env python3` | 下一轮开工杂项 |
H-R11C-F-a	reports/round-11c-pre-binding-cleanup.md	458	章号重号 1 处 + 7 个章号从未被写出来过	| `H-R11C-F-a` | 章号重号 1 处 + 7 个章号从未被写出来过 | `chapters/r11b-the-unwritten-layer.md:255`:`- 平台接驳的主干在第十一章 ` | **R12 装订** |
H-R11C-F-b	reports/round-11c-pre-binding-cleanup.md	459	「章内数字 vs 本仓库另一份可计算数据」这个形状三条机械判据一条都没抓到	| `H-R11C-F-b` | 「章内数字 vs 本仓库另一份可计算数据」这个形状三条机械判据一条都没抓到 | `chapters/r1-what-is-hermes-agent.md:118`:`停在 `R1-inventoried`(= 只盘点过、没开工),即 8,530 − 8,122 = **408 个文件**被真正处理过。` | 与 `H-R11C-E-c` 同轮 |
H-R11C-E-a	reports/round-11c-pre-binding-cleanup.md	460	装订前必改的两处成品章数字(分层表、`:118` 错六倍)	| `H-R11C-E-a`/`-b` | 装订前必改的两处成品章数字(分层表、`:118` 错六倍) | `chapters/r1-what-is-hermes-agent.md:103`:`| **L1 机制精读** | harness 核心机制,要逐行读透、能凭笔记重实现 | 511 | 479,923 |` | **R12 装订** |
H-R11C-M-a	reports/round-11c-pre-binding-cleanup.md	461	治了症状未治根:要给**铸号**也定单一落点	| `H-R11C-M-a` | 治了症状未治根:要给**铸号**也定单一落点 | `data/r11c/probes/handover_census_r11c.py:113`:`pats = (f"r{rkey}-9*-*ruling*.md", f"r{rkey}-9*-*handover*.md")` | 落地铸号落点的那一轮 |
H-R11C-M-b	reports/round-11c-pre-binding-cleanup.md	462	135 行「认不出表头」现在可见但**未逐行判**	| `H-R11C-M-b` | 135 行「认不出表头」现在可见但**未逐行判** | `notes/r11c-90-handover-rulings.md:1`:`# r11c-90 · 主线卷:单一落点的验证、案号纪律违例、移交逐条处置` | 任一轮 |
H-R11C-M-c	reports/round-11c-pre-binding-cleanup.md	463	`H-R9B-f`/`H-R11A-d`/`H-R11B-f` 三条同族都卡在「本轮不扩共享环境」,已连续两轮维持不关闭	| `H-R11C-M-c` | `H-R9B-f`/`H-R11A-d`/`H-R11B-f` 三条同族都卡在「本轮不扩共享环境」,已连续两轮维持不关闭 | `notes/r11b-90-handover-rulings.md:388`:`| 移交项 | 去向 | 本轮处置 |` | **建议显式安排一次「装 extra 轮」** |
H-R11C-M-d	reports/round-11c-pre-binding-cleanup.md	464	70% 可校验比例下限与「元工作片」口径不匹配(本轮 65.9%)	| `H-R11C-M-d` | 70% 可校验比例下限与「元工作片」口径不匹配(本轮 65.9%) | `CLAUDE.md:178`:`- **可校验比例必报(R8A 建议 → R8C 定为必报项,下限 70% 不变)**:报告里报` | 下一轮裁定 |
H-R11C-A-b	reports/round-11c-pre-binding-cleanup.md	465	R8D 7 条通用号移交从未进任何账,规模是 `H-R10B-a` 的 3.5 倍	| `H-R11C-A-b` | R8D 7 条通用号移交从未进任何账,规模是 `H-R10B-a` 的 3.5 倍 | `notes/r8d-raw-provider-identity.md:2702`:`| H-1 | ` | 下一轮 |
H-R11C-B-f	reports/round-11c-pre-binding-cleanup.md	466	32 组合并的别名表**尚未落成可查的索引文件**;拿着 `H-7` 仍走不到卷宗	| `H-R11C-B-f` | 32 组合并的别名表**尚未落成可查的索引文件**;拿着 `H-7` 仍走不到卷宗 | `notes/r11c-raw-dedup-82.md:1`:`# r11c-raw-dedup-82 · 92 簇逐簇裁决` | R12 前置 |
H-R11C-D-c	notes/r11c-raw-anchor-resolution.md	844	**「解析成功」是假保证**:1,543 处裸锚点解析到仓库根上的同名文件,而根上那 11 个名字在树的别处都还有同名(`cli.py` 1,344 处 / 根 18,555 行 / 别处 7 个)。本片改正 60 处、点名留下 19 处;**任何现有关卡都发现不了这一类**。留下的 19 处见 `data/r11c/	| **H-R11C-D-c** | **「解析成功」是假保证**:1,543 处裸锚点解析到仓库根上的同名文件,而根上那 11 个名字在树的别处都还有同名(`cli.py` 1,344 处 / 根 18,555 行 / 别处 7 个)。本片改正 60 处、点名留下 19 处;**任何现有关卡都发现不了这一类**。留下的 19 处见 `data/r11c/d-anchor-resolution-shadow-fix.py` 干跑输出 | 给关卡加一档**非阻断提示**:裸文件名锚点若其 basename 在基线里 >1 个,打印「疑似根遮蔽」。判据现成,见 `data/r11c/d-anchor-resolution-rootshadow.py` |
H-R11C-D-d	notes/r11c-raw-anchor-resolution.md	845	**859 处同名歧义一处没猜**:`__init__.py` 156 处 / 基线 **171 个**候选、`base.py` 剩余 95 处 / 9 个候选。其中 **103 处**用「候选必须长到有这一行」已能定到唯一候选、只差内容判据没过,**519 处**长度也定不了。逐条明细:`data/r11c/d-an	| **H-R11C-D-d** | **859 处同名歧义一处没猜**:`__init__.py` 156 处 / 基线 **171 个**候选、`base.py` 剩余 95 处 / 9 个候选。其中 **103 处**用「候选必须长到有这一行」已能定到唯一候选、只差内容判据没过,**519 处**长度也定不了。逐条明细:`data/r11c/d-anchor-resolution-fix2-left.tsv:1`:`file	line	anchor	reason` | 那 103 处值得人工过一遍(长度已定,只欠一眼确认);519 处需按小节上下文批处理,不要机械改 |
H-R11C-D-e	notes/r11c-raw-anchor-resolution.md	846	**成品章 10 处违反硬标准 8**(不写裸文件名):`chapters/r7b-platform-integration.md:226`:`gateway/platforms/base.py` 起 8 处 `base.py:5584`…`:5746`、`chapters/r8b-cli-trunk-and-inte	| **H-R11C-D-e** | **成品章 10 处违反硬标准 8**(不写裸文件名):`chapters/r7b-platform-integration.md:226`:`gateway/platforms/base.py` 起 8 处 `base.py:5584`…`:5746`、`chapters/r8b-cli-trunk-and-interaction.md:197` 的 `server.py:5811`、`chapters/r9a-capability-organization.md:430` 的 `creating-skills.md:178`。**本轮只报不改** | 前 9 处的目标已由长度判据定死(§3.5 那张表),R12 装订时照抄即可;第 10 处是 H-R11C-D-b 那个镜像歧义,需作者判 |
H-R11C-D-g	notes/r11c-raw-anchor-resolution.md	848	**片 C 的 31 份里还有 143 处**可机械补全锚点(硬边界,本片一处没碰);另有 `notes/` 里 **89 处在围栏块内、16 处在引用块内**,本片按「块内不改」的规矩一律没动	| **H-R11C-D-g** | **片 C 的 31 份里还有 143 处**可机械补全锚点(硬边界,本片一处没碰);另有 `notes/` 里 **89 处在围栏块内、16 处在引用块内**,本片按「块内不改」的规矩一律没动 | 31 份那批下一轮直接跑 `data/r11c/d-anchor-resolution-fix.py`(判据与本片相同);块内那 105 处需逐块判「这是逐字摘录还是笔记自己的话」,不可批处理 |
H-R11C-D-h	notes/r11c-raw-anchor-resolution.md	849	`notes/r9a-h-r8d-ef-surveys.md:408`:`skills/.../google-workspace/scripts/gws_bridge.py:54` —— 3 处省略中段的路径写在一个 ```` ```text ```` 手工列宽对齐表里,补全会破坏对齐;真实路径已查明(`skills/	| **H-R11C-D-h** | `notes/r9a-h-r8d-ef-surveys.md:408`:`skills/.../google-workspace/scripts/gws_bridge.py:54` —— 3 处省略中段的路径写在一个 ```` ```text ```` 手工列宽对齐表里,补全会破坏对齐;真实路径已查明(`skills/productivity/google-workspace/scripts/gws_bridge.py` 等) | 连同该表整体重排一次,或改为表格 |
H-R11C-D-i	notes/r11c-raw-anchor-resolution.md	850	**`vc.citations()` 无左侧 lookbehind**,于是绝对路径被从中间切一刀:`notes/r8c-raw-boot-authchain.md:60` 的 `/home/user/hermes-venv/.../applications.py:4723` 被解析成 `home/user/…`,在统	| **H-R11C-D-i** | **`vc.citations()` 无左侧 lookbehind**,于是绝对路径被从中间切一刀:`notes/r8c-raw-boot-authchain.md:60` 的 `/home/user/hermes-venv/.../applications.py:4723` 被解析成 `home/user/…`,在统计里与「写错的相对路径」无法区分(全语料 12 处) | 给 `CITE` 加一条与 `CITE_EXTLESS` 同款的 lookbehind,并对以 `/` 开头的锚点单列一档 `ABSOLUTE`(计入分母、不阻断),与 H-R11B-D-a 的 `NON-BASELINE` 一档同源 |
H-R11C-B-a	notes/r11c-raw-dedup-82.md	655	R12 装订	| **H-R11C-B-a** | R12 装订 | `hermes_constants.py:114`:`def get_hermes_home() -> Path:` | C40 那一族:`sticker_cache`(R7C ◇-4)、`DebugSession`(R9D ■-6)、`HOOKS_DIR`(R7C ◇3)三条独立定案是**同一形态在三个子系统各犯一次**,R12 应合成一节而不是散在三章 |
H-R11C-B-b	notes/r11c-raw-dedup-82.md	656	片 A / R11 复盘	| **H-R11C-B-b** | 片 A / R11 复盘 | `cron/scheduler.py:2663`:`def _scan_assembled_cron_prompt(` | 第二物种漏网一例:R9A `◇-5` 与 R7C `◇-5` 同号不同实体,两者锚点都落在本文件邻近处 |
H-R11C-B-c	notes/r11c-raw-dedup-82.md	657	片 A / R11 复盘	| **H-R11C-B-c** | 片 A / R11 复盘 | `tools/xai_http.py:324`:`base_url = str(get_env_value("XAI_BASE_URL") or "https://api.x.ai/v1").strip().rstrip("/")` | 第二物种漏网二例:R9C `■-7`(本行不校验)与 R9D `■-7`(`x_search` 异常穿出工具边界)同号不同实体 |
H-R11C-B-d	notes/r11c-raw-dedup-82.md	658	改探针的那一轮	| **H-R11C-B-d** | 改探针的那一轮 | `agent/lsp/manager.py:486`:`fresh = await client.wait_for_diagnostics(file_path, version, mode=self._wait_mode)` | `rulings_census.py` 的 `is_decl()` 用子串匹配判声明位,于是 `| ■11 | … |` 这一行同时被记成 `■11` 与 `■1`;方向是让案号总数偏高 |
H-R11C-B-e	notes/r11c-raw-dedup-82.md	659	R12 装订	| **H-R11C-B-e** | R12 装订 | `hermes_cli/pairing.py:96`:`"  To reset sooner, delete the '_lockout:{0}' entry from "` | C16 的 `■-24` 与 M-4 的 `◇6` **前半重合、后半不重合**(◇6 只说硬编码新版路径,■-24 还说 GUI 无恢复提示);本片按 R-5 判不合并,但这是 32 组之外**唯一一处需要人再看一眼**的边界情形 |
H-R11C-A-a	notes/r11c-raw-id-collisions.md	791	R12 前置(制度)	| **H-R11C-A-a** | R12 前置(制度) | `scripts/verify_citations.py:169 @ 25c612f`:`CITE_EXTS = "py\|mdx\|md\|yaml\|yml\|toml\|c\|h\|sh\|json\|tsx\|ts\|mjs\|js\|nix\|rs\|txt"` | `tsv` 不在锚点白名单,指向 `data/ledger.tsv` 某行的锚点既不校验也不计数(全语料实测 **1 处**,在 R10B 主线移交表);要不要补由下一轮定,补则连同全语料前后对比一起补 |
H-R11C-A-c	notes/r11c-raw-id-collisions.md	793	R12 装订	| **H-R11C-A-c** | R12 装订 | `notes/r10b-raw-capability-panels.md:1045` 的 `### ▲-H-2 —— ` | 片内定案号写成 `▲-H-2` / `■-H-3`,与移交号 `H-2` / `H-3` 在纯文本里无法区分,已污染撞号普查 3 个实体;建议统一为 `▲-R10B-H-2` 形式 |
H-R11C-A-d	notes/r11c-raw-id-collisions.md	794	R12 前置(方法论)	| **H-R11C-A-d** | R12 前置(方法论) | `data/r11c/a-id-collisions-coverage.py:57`:`CENSUS_FILES = frozenset({` | 「某案子被处置过没有」这类测量会被**上一轮的普查清单**污染:`H-R10B-a` 两个实体在不剔除读数下被判 COVERED,而点名它们的正是 R11B 那份「它们没被处置」的清单。R12 若再做同类普查,必须报剔除与不剔除两个读数 |
H-R11C-F-c	notes/r11c-raw-pre-binding-inventory.md	551	第 13 章把 `urllib_security` 的覆盖缺口记 ◇,而 R9D 已就同一处**新立 ■**(跨源 302 实测泄漏 Bearer);第 13 章 §5 的合计行因此也是按旧定案统计的	| **H-R11C-F-c** | 第 13 章把 `urllib_security` 的覆盖缺口记 ◇,而 R9D 已就同一处**新立 ■**(跨源 302 实测泄漏 Bearer);第 13 章 §5 的合计行因此也是按旧定案统计的 | `chapters/r8d-self-custody.md:328`:`代价是这个保护**只在 4 个文件 5 处采用**,而全仓有 60 多个裸 ` | R12 装订时升级标记;**不要直接改 §5 合计数**(它是「本簇」口径、跨轮可比),建议加脚注 |
H-R11C-F-d	notes/r11c-raw-pre-binding-inventory.md	552	同一个「`urllib_security` 采纳率」被两章用两种口径各报一次(第 13 章 5 处/60 多;第 16 章 2 个/25),**两章都没写自己的口径**	| **H-R11C-F-d** | 同一个「`urllib_security` 采纳率」被两章用两种口径各报一次(第 13 章 5 处/60 多;第 16 章 2 个/25),**两章都没写自己的口径** | `chapters/r9c-external-interfaces.md:22`:`307/308 语义、防 addheaders 绕过)。全仓 25 个"自拼凭据头 + 标准库发出去"的调用点里,` | R12 补口径或统一;这是 CLAUDE.md「同一指标多次/多方法测量必须分别标注」在**跨章**场景下的第一例 |
H-R11C-E-b	notes/r11c-raw-reversal-propagation.md	744	R12 装订前(**必须**)	| **H-R11C-E-b** | R12 装订前(**必须**) | `chapters/r1-what-is-hermes-agent.md:118 @ 25c612f`:`**不**回答"它学过没有"。后者在台账的 `status` 列里,当前仍有 **8,122 个文件 / 2,236,870 行**` —— 真值 5,944 / 1,495,470;由它推出的「408 个文件被真正处理过」真值是 2,586,**错了六倍**,且这是「全仓无黑洞」的唯一可观测指标 |
H-R11C-E-d	notes/r11c-raw-reversal-propagation.md	746	接手派工书模板的那一轮	| **H-R11C-E-d** | 接手派工书模板的那一轮 | `data/r10/dispatch-brief.md:52`:`  而漏掉的那个会在坏 YAML 下把用户的审批黑名单静默抹掉。` —— 把 R8C 已推翻的「静默」定性写进了派工书;R10B 起该段被改写、那半句是**掉了**而不是**被改正**,故机制上仍会复发 |
H-R11C-E-e	notes/r11c-raw-reversal-propagation.md	747	修锚点的那一轮(与片 D 同族)	| **H-R11C-E-e** | 修锚点的那一轮(与片 D 同族) | `notes/r11b-raw-rulings-census.md:783`:`| 「H-R8D-c 后果更轻」 | `notes/r9a-h-r8d-c-env-loader-lock.md:700` 的 `「后果更轻」的前提被推翻` | `后果更轻` / `_SECRET_SOURCES` 在 R9B 及以后 | **0 命中**:R9B 的引用是在改锚点行号,不涉及定性 |` —— 表内锚点 `:700` 的真实位置是 `:730`,差 30 行;它至今记 TABLE-UNCHECKED,**R11B / R11C 两轮引用关卡都没读过它** |
H-R11C-E-f	notes/r11c-raw-reversal-propagation.md	748	下一次做同类普查的那一轮	| **H-R11C-E-f** | 下一次做同类普查的那一轮 | `data/r11c/e-reversal-propagation-scan.py:105`:`def ledger_lines():` —— 定案级改判行普查在 `CLAUDE.md` 上报 **0 行**,而那里确有一条改判(`CLAUDE.md:351` 的 R11B 更正):判据要求带案号或记号,而制度文件的改判**不带号**。与 R11C 主线在 `CLAUDE.md` 里记的「认不出表头的表必须以 UNCLASSIFIED 出现」同一物种 |
